ENSEMBL,drug_claim_name
ENSG00000138794,"#THIOMERSAL#ROEMERINE#METHYSERGIDE MALEATE#MYRICETIN#PYROGALLOL RED#ISOQUINOLINE-1,3(2H,4H)-DIONE#EMRICASAN#PAPAVERINE HYDROCHLORIDE#(-)-DICENTRINE#NSC-37136#3-HYDROXYANTHRANILIC ACID#2-HYDROXYPHENAZINE 5,10-DIOXIDE#GAMOLENIC ACID#METHYLERGONOVINE MALEATE#NSC-348401#NSC-107022#EUPAFOLIN#PURPUROGALLIN#SJ000113972#NSC-228155#NSC-628113#NITROXOLINE#METHYLTHIONINIUM CHLORIDE#ALOSETRON HYDROCHLORIDE#N-(4-CARBOXYMETHENE)PHENYLPYRROLE#STICTIC ACID#NSC-92207#METHYLDOPA"
ENSG00000138798,#TT-223#CETUXIMAB#Epidermal growth factor#NIMOTUZUMAB
ENSG00000138814,#VOCLOSPORIN#Pimecrolimus#Tacrolimus#VOCLOSPORIN#Voclosporin#Cyclosporine
ENSG00000138821,#ethanol
ENSG00000138823,#SLX-4090#SLX-4090#SLx-4090#IMPLITAPIDE#LOMITAPIDE#Granotapide#IMPLITAPIDE#Implitapide#KD020#pravastatin#LOMITAPIDE MESYLATE#JNJ-16269110#BMS-201038
ENSG00000139053,#PENTOXIFYLLINE#DIPYRIDAMOLE
ENSG00000139083,"#Ace Inhibitors, Plain#L-ASPARAGINASE#IDARUBICIN"
ENSG00000139132,#paclitaxel
ENSG00000139133,#gemcitabine
ENSG00000139144,#SF1126#XL147#BAY80-6946#PWT33597#GDC-0980#PI-103#SOPHORETIN#BEZ235#BYL719#BKM120#PF-4691502#GDC-0941#PX-866#XL-765#BGJ398#PKI-587#GSK2636771
ENSG00000139155,#etanercept#infliximab
ENSG00000139180,#NV-128#METFORMIN HYDROCHLORIDE#ME-344
ENSG00000139190,#BOTULINUM TOXIN TYPE B#BOTULINUM TOXIN TYPE B
ENSG00000139193,#CDX-1127#Varlilumab#PROTEASE INHIBITORS#VARLILUMAB
ENSG00000139219,#OCRIPLASMIN#COLLAGENASE CLOSTRIDIUM HISTOLYTICUM#COLLAGENASE CLOSTRIDIUM HISTOLYTICUM#COLLAGENASE#salbutamol#COLLAGENASE CLOSTRIDIUM HISTOLYTICUM
ENSG00000139269,#GNRH#STM 434
ENSG00000139278,#AdRTVP-1
ENSG00000139287,#Selective serotonin reuptake inhibitors#antidepressants#mirtazapine#TELOTRISTAT#TELOTRISTAT ETHYL#TELOTRISTAT ETIPRATE
ENSG00000139292,#fluorouracil#FLUOROURACIL
ENSG00000139318,#RETINOIC ACID#TRAMETINIB#DIMETHYL SULFOXIDE
ENSG00000139329,#FAS LIGAND
ENSG00000139567,#HESPERADIN#DALANTERCEPT#DALANTERCEPT#PANULISIB#ASCRINVACUMAB#PF-03446962
ENSG00000139572,#SETOGEPRAM#GLPG-1205
ENSG00000139610,#Alpha 1-PI#Sivelestat#Erdosteine
ENSG00000139618,#Rucaparib#Niraparib#Rucaparib#DASATINIB#Olaparib#PLATINUM COMPOUND#CEDIRANIB#BMN673#INIPARIB#RUCAPARIB#CARBOPLATIN#NIRAPARIB#PIDNARULEX#Cisplatin#VELIPARIB#QUARFLOXIN#RUCAPARIB#rucaparib#Olaparib#OLAPARIB#GEMCITABINE#olaparib#Veliparib#E7449#talazoparib#Platinum Agent#niraparib#OLAPARIB#TEMOZOLOMIDE#BOSUTINIB#Talazoparib#CISPLATIN#TALAZOPARIB#VELIPARIB
ENSG00000139625,#CEP-1347
ENSG00000139626,#NATALIZUMAB#VEDOLIZUMAB#ETROLIZUMAB#AMG-181#PTG-100#R1295#ABRILUMAB#Vedolizmab#VEDOLIZUMAB#Rhumab Beta7#FIRATEGRAST
ENSG00000139679,#MC-1
ENSG00000139687,#Paclitaxel#Lorlatinib#LARGAZOLE#ALPELISIB#Palbociclib#Vemurafenib#R547#Ribociclib#SELICICLIB#RETINOIC ACID#Topotecan#Cisplatin#PALBOCICLIB#Palbociclib#LY3295668#Nutlin-3a#Entinostat#Trichostatin A#Letrozole#Trametinib#BAY 61-3606#Sirolimus#SHR6390#Fulvestrant#RIBOCICLIB#Trilaciclib#Fostamatinib#Pictilisib#Vorinostat#VCN-01
ENSG00000139734,#hydrochlorothiazide
ENSG00000139842,#THALIDOMIDE#LENALIDOMIDE#POMALIDOMIDE#IBERDOMIDE
ENSG00000139865,#hydrochlorothiazide
ENSG00000139874,#LANREOTIDE#ODT-8#OCTREOTIDE#DG3173#Lutetium Lu 177 dotatate#OCTREOTIDE ACETATE#OCTREOTIDE#dotatate lutenium lu-177#Pasireotide#SRIF-28#YTTRIUM-90 EDOTREOTIDE#SOMATOSTATIN#PASIREOTIDE#PASIREOTIDE DIASPARTATE#PASIREOTIDE PAMOATE#LANREOTIDE#OCTREOTIDE#LUTETIUM DOTATATE LU-177#STZ
ENSG00000139915,#milnacipran#fluvoxamine#paroxetine
ENSG00000140009,"#lapatinib#17-BETA ESTRADIOL#TAMOXIFEN#VG-101#CHLOROTRIANISENE#TOREMIFENE CITRATE#PRINABEREL#ICI-164384#toremifene#exemestane#alpelisib#MF-101#FULVESTRANT#BAZEDOXIFENE#FISPEMIFENE#ribociclib#RALOXIFENE#ESTROGENS, CONJUGATED SYNTHETIC A#ESTROGENS, ESTERIFIED#ESTROGENS, CONJUGATED#Estrogen#NARINGENIN#Conjugated Estrogens#ARZOXIFENE#palbociclib#ESTRIOL#pertuzumab#ESTRADIOL#RALOXIFEN#TAMOXIFEN#CR 1447#anastrozole#ERB-041#A-007#AUS-131#IDOXIFENE#FISPEMIFENE#RALOXIFENE#Genistein#CYCLOFENIL#ixabepilone#everolimus#docetaxel#eribulin#Erteberel#SYNTHETIC CONJUGATED ESTROGENS, B#CHF 4227.00#ESTRADIOL#TAMOXIFEN#SYNTHETIC CONJUGATED ESTROGENS#MK-6913#ERB-257#TAMOXIFEN#Trilostane#ESTRADIOL#AUS-131#ALLYLESTRENOL#EXEMESTANE#ESTRAMUSTINE PHOSPHATE SODIUM#OSPEMIFENE#olaparib#neratinib#CHF 4227.00#TAS-108#RALOXIFENE HYDROCHLORIDE#MF101#trastuzumab#MF101#AFIMOXIFENE#ESTETROL#tamoxifen#HYDROXYTAMOXIFEN#ESTRIOL E3#Premarin/Pravachol#DROLOXIFENE#gemcitabine#MK-6913#QUINESTROL#FULVESTRANT#abemaciclib#letrozole#fulvestrant#TOREMIFENE#AUS-131#LY2245461#ACOLBIFENE#GNF-PF-3037#raloxifene#OSPEMIFENE#RALOXIFENE#DIETHYLSTILBESTROL DIPHOSPHATE#BAZEDOXIFENE ACETATE#ERTEBEREL#ARZOXIFENE#LASOFOXIFENE#2,3,5-TRIS(4-HYDROXYPHENYL)THIOPHENE#BITHIONOL#ESTROGEN#goserelin"
ENSG00000140015,#NERISPIRDINE#GUANIDINE HYDROCHLORIDE#AMIFAMPRIDINE#TEDISAMIL#AMIFAMPRIDINE PHOSPHATE#DALFAMPRIDINE
ENSG00000140090,#salbutamol
ENSG00000140259,#CHR-2797
ENSG00000140285,#Keratinocyte growth factor (KGF)
ENSG00000140287,#ALPHA-FMH#BF-DERM1#OMEPRAZOLE#Lixivaptan
ENSG00000140320,#vincristine
ENSG00000140332,#PACLITAXEL#DOCETAXEL
ENSG00000140379,#Apogossypolone#US8937193-compound-7#OBATOCLAX MESYLATE#US8937193-compound-6b
ENSG00000140396,#METHYLTHIONINIUM CHLORIDE
ENSG00000140400,#M-0011
ENSG00000140443,#AMG 479#MECASERMIN#DALOTUZUMAB#TAMATINIB#DALOTUZUMAB#BMS-536924#MECASERMIN RINFABATE#LINSITINIB#KW-2450#LINSITINIB#ENTRECTINIB#SB-202190#OSI-906#RV001#OSI-906#CENISERTIB#ILORASERTIB#INSM-18#HESPERADIN#PF-562271#GW441756X#THROMBIN#AEW-541#METFORMIN#ROBATUMUMAB#TCMDC-125758#Cixutumumab#GANITUMAB#AVE-1642#AMG 479#AXL1717#MECASERMIN#Mecasermin#DALOTUZUMAB#AXL-1717#LINSITINIB#CERITINIB#OSI906#BIIB 022#PL-225B#BMS-754807#PD-0166285#BMS-754807#BIIB022#Rinfabate#XL-228#CIXUTUMUMAB#TEPROTUMUMAB#RALOXIFENE#R1507#BMS-695735#XL228#MECASERMIN RINFIBATE#HF-0299#Cyclolignan picropodophyllin#DALOTUZUMAB#FIGITUMUMAB#BIIB-022#LINSITINIB#INSM-18#Erlotinib#AEW-541#CRIZOTINIB#ROBATUMUMAB#CIXUTUMUMAB#ISTIRATUMAB#CONTELTINIB#CIXUTUMUMAB#MM-141#EXEMESTANE#R1507#GANITUMAB#RG-7010#TT-100#EGFR/IGFR tandem adnectin#VPI-2690B#Somatomedin-1#AMG 479#MECASERMIN#LINSITINIB#FIGITUMUMAB#FIGITUMUMAB#AXL-1717#FIGITUMUMAB#STAUROSPORINE#BMS-754807#AVE1642#BMS-754807#BIIB022#PAZOPANIB#XL228#tamoxifen#XL228#AMG-479#CIXUTUMUMAB#GEFITINIB#CIXUTUMUMAB#NAC
ENSG00000140459,#LEVOKETOCONAZOLE#AMINOGLUTETHIMIDE#MITOTANE#Aminoglutethimide
ENSG00000140464,#Volasertib#tretinoin#Arsenic Trioxide#arsenic trioxide#ARSENIC TRIOXIDE#Tretinoin#TAZAROTENE#TAMIBAROTENE#GEMTUZUMAB OZOGAMICIN#Tretinoin#TRETINOIN
ENSG00000140465,#POLYPHENOL#capecitabine#L-TRIIODOTHYRONINE#LANSOPRAZOLE#QUERCETIN#ANTIESTROGEN#SPIRONOLACTONE#amodiaquine#RECOMBINANT INTERFERON#carbamazepine#phenobarbital#RUTIN#antiepileptics#BIOCHANIN A#PROMETHAZINE#docetaxel#HYPERICIN#DAUNORUBICIN#ANTIMALARIALS#olanzapine#granisetron#sunitinib#ACACETIN#valproic acid#DOXORUBICIN#PHYTOCHEMICALS#RISPERIDONE#phenytoin
ENSG00000140474,#HESPERADIN#imatinib
ENSG00000140505,"#MERCAPTOPURINE#FERROUS SULFATE#NCI-13239#BENOXINATE#MENADIONE#TICLOPIDINE#SB-216763#PHENACETIN#6-O-BENZYLGUANINE#RALOXIFENE#FPL-64176#AG-1879#(-)-ROLIPRAM#6-METHOXY-HARMALAN#GUAIFENESIN#NIMESULIDE#NB-ACETYLTRYPTAMINE#CHELERYTHRINE#4',7-DIMETHOXY-5-HYDROXYGENISTEIN#BENZBROMARONE#PROPYLPYRAZOLETRIOL#AG-34#DIAZOXIDE#BETA-LAPACHONE#GNF-PF-5029#BENZOCAINE#NIRIDAZOLE#AG-99#Selective serotonin reuptake inhibitors#erlotinib#VER-3323#MYRICETIN#(S)-MEXILETINE#ALLOPURINOL#SEROTONIN#METARAMINOL#SPIRONOLACTONE#AC-3579#3,4,5-TRIM-4'-MTS#BUTYLPARABEN#LAMOTRIGINE#OXYBENZONE#AURINTRICARBOXYLIC ACID#CID 663143#PROMAZINE#PYRAZINAMIDE#RANITIDINE#MESTRANOL#CEFOPERAZONE#QUINOXALINE1#TRAPIDIL#BMS-191011#NSC-130813#NSC-81747#KAEMPFEROL#ESOXYBUTYNIN#PIPERACETAZINE#BAICALEIN#(Z)-PIPLARTINE#ACETAMINOPHEN#AMSACRINE#6'-IODONONIVAMIDE#ACEPROMAZINE#SOTALOL#FLUFENAMIC ACID#TRIOXSALEN#ARASERTACONAZOLE#ALLOXAZINE#GW7074#PICEATANNOL#fluvoxamine#acetaminophen#SU-6656#TORSEMIDE#ANTIPSYCHOTIC AGENT#CYTARABINE#E324#FULVESTRANT#MODAFINIL#MAPROTILINE#TRIMETHOPRIM#ASPIRIN#PLICAMYCIN#DAPSONE#PHENYLBUTAZONE#NSC-139257#SB-334867#OLEAMIDE#GNF-PF-4668#FLUNISOLIDE#FURAFYLLINE#METHYL 2-(4-FLUOROBENZAMIDO)BENZOATE#SP-600125#DEOXYVASICINONE#CYCLOSPORINE#GNF-PF-1859#LABETALOL#OLOMOUCINE#SB-206553#SB-203580#RU-24969#DNDI1417413#CLOZAPINE#GENTAMICIN#QUERCETIN#IRBESARTAN#NAPROXEN#nevirapine#NSC-95397#3',4' DICHLOROBENZAMIL#ISOCARBOXAZID#ETOPOSIDE#CHRYSIN#ZAFIRLUKAST#CHLOROQUINE#COUMARIN#IBUPROFEN#CLIOQUINOL#IODOMELATONIN#NEOSTIGMINE BROMIDE#SB-202190#MECLIZINE#HYCANTHONE#DACTINOMYCIN#ADIPHENINE#N,N-HEXAMETHYLENEAMILORIDE#NIFLUMIC ACID#NS-2028#PF-03715455#IODOPHENPROPIT#AZATHIOPRINE#(S)-NIMODIPINE#ALBENDAZOLE#NSC-123526#LUTEOLIN#CHLORPROMAZINE HYDROCHLORIDE#MMV007764#NSC-327705#NISOLDIPINE#L-655240#PRIMAQUINE#albendazole#fluphenazine#THIOPERAMIDE#TOLNAFTATE#DIHYDROXIDINE#GNF-PF-3582#GNF-PF-3084#TCMDC-124479#ERYTHROMYCIN#3-ACETYLCOUMARIN#KENPAULLONE#GENISTEIN#ENDO-ATROPINE#TRIFLUPROMAZINE#GNF-PF-3537#LEFLUNOMIDE#BUTORPHANOL#ALTRETAMINE#TCMDC-124571#INDIRUBIN-3-MONOXIME#ETICLOPRIDE#DIPHENYLENEIODONIUM#MEBENDAZOLE#REL-CISAPRIDE#PIFEXOLE#CAPSAZEPINE#(S)APOMORPHINE#3,4-DICHLOROISOCOUMARIN#NSC-117079#LOVASTATIN#AZITHROMYCIN#ANTI-INFLAMMATORY DRUGS#UVB#CAPSAICIN#n-desmethylclozapine#ISONIAZID#QUAZINONE#PROPYLTHIOURACIL#NSC-209931#TCMDC-124327#DICYCLOMINE#FLUOXETINE#IPRONIAZID#REMOXIPRIDE#FIPEXIDE#AG-555#PIRFENIDONE#TROGLITAZONE#NSC-172033#CLEMASTINE#5-(N-ETHYL-N-ISOPROPYL)AMILORIDE#SPLITOMICIN#NATEGLINIDE#SDZ-205557#NSC-49789#NSC-125034#LINEZOLID#NSC-45382#NSC-117271#CHLORPROMAZINE#NICLOSAMIDE#DUP-697#chlorpromazine#PHENELZINE#HYDROXYZINE#(S)-PINACIDIL#CIPROFLOXACIN#morphine#CIS-RESVERATROL#A-315456#thioridazine#NSC-600067#SPERMIDINE#TESTOSTERONE#CARMUSTINE#PIRIBEDIL#TICRYNAFEN#MEPIVACAINE#2-BFI#DILTIAZEM#(+)-TETRAHYDROBERBERINE#DANAZOL#MONTELUKAST#TCMDC-123789#CHLORPROPAMIDE#NIACIN#BIFEMELANE#QUIPAZINE#THIABENDAZOLE#ANTHRACENE-9-CARBOXYLIC ACID#DYCLONINE#CLARITHROMYCIN#PYRILAMINE#U-0126#NSC-23217#TRIAMTERENE#NONIVAMIDE#PERPHENAZINE#Rucaparib#vemurafenib#desipramine#gabapentin#omeprazole#TRACAZOLATE#PROCHLORPERAZINE#CAMPTOTHECIN#LEVOBUPIVACAINE#ETHINYL ESTRADIOL#TODRALAZINE#DOXORUBICIN#(S)-ROSCOVITINE#VUF-5574#DACARBAZINE#PYRROLIDINE DITHIOCARBAMATE#HOMATROPINE METHYLBROMIDE#PHENOBARBITAL#NSC-16211#PIROXICAM#DIGOXIN#COLCHICINE#HARMINE#SULINDAC#GF-109203#BUFEXAMAC#DIBUCAINE#TCMDC-124336#SULPIRIDE#GLAFENINE#TOLFENAMIC ACID#(-)-PROPANOLOL#BRILLIANT GREEN OXALATE#OLEOYLETHANOLAMIDE#PROPRANOLOL#VITAMIN B2#OFLOXACIN#FLUTAMIDE#POLY I:POLY C#PROPYLENE GLYCOL#METOCLOPRAMIDE#GREEN TEA EXTRACT#primaquine#ibuprofen#VALPROIC ACID#PROMETHAZINE#CGS-15943#LACTOSE#FELBAMATE#5-CARBOXAMIDOTRYPTAMINE#D-64131#TROLEANDOMYCIN#GNF-PF-265#doxepin#GLYCINE#(R,S)-IFENPRODIL#CGS-12066B#NU-1025#CHLORZOXAZONE#NILUTAMIDE#RO-166491#METIZOLINE#SC-560#BUDESONIDE#(S)-ONDANSETRON#ZARDAVERINE#SULFASALAZINE#P-1075#TAMOXIFEN#TYRPHOSTIN AG-835#IPRATROPIUM#TRYPTAMINE#CLOMETHIAZOLE#(R,S)-INDATRALINE#TETRACYCLINE#SKIMMIANINE#GNF-PF-3149#NSC-154983#DI-TERT-BUTYLHYDROQUINONE#BECLOMETHASONE#CHRYSENE-1,4-DIONE#BOLDINE#DIDANOSINE#trimipramine#SPICLOMAZINE#bromazepam#AMOXICILLIN#PARNATE#NSC-126757#HYDRAZINE#NOCODAZOLE#DANTROLENE#HESPERETIN#FUROXAN#FENOFIBRATE#LUZINDOLE#AMITRIPTYLINE#CID 3241690#L-162313#ZUCLOPENTHIXOL#CLEMIZOLE#8-CYCLOPENTYLTHEOPHYLLINE#DIOXYBENZONE#NSC-270156#JWH-015#[14C]-TACRINE MONOHYDRATE MONOHYDROCHLORIDE#HYMECROMONE#AMPHOTERICIN B#PROTOPORPHYRIN#SANGUINARIUM#LIOTHYRONINE#CLOPIDOGREL#PROPENTOFYLLINE#MK-212#CEFTRIAXONE#SULMAZOLE#DIMETHISOQUIN#THALIDOMIDE#INTERLEUKIN-1#NSC-371682#DNDI1417719#NSC-119236#RILUZOLE#FLOXURIDINE#CARBAMAZEPINE#1-AMINOBENZOTRIAZOLE#ETOFENAMATE#MENTHOFURAN#DEXAMETHASONE#GS-39783#1,3-DIPROPYL-8-CYCLOPENTYLXANTHINE [DPCPX]#5-(N-METHYL-N-ISOBUTYL)AMILORIDE#NSC-47924#TRIFLUOPERAZINE#FENBENDAZOLE#SB-204070#GW9662#CYCLOPHOSPHAMIDE#DIHYDROCAPSAICIN#ANIRACETAM#ESTRADIOL#ZUCAPSAICIN#CLOMIPRAMINE#PARBENDAZOLE#TYRPHOSTIN 1#GW282974X#ETIDRONIC ACID#NAPROXEN#AG-494#BENZO[DE]ISOCHROMEN-1(3H)-ONE#METHOCARBAMOL#MECAMYLAMINE#MELATONIN#TYRPHOSTIN AG 879#NALBUPHINE#MECLOFENOXATE#BETA-CCM#AM-630#ETIOCHOLANOLONE#TRIMETHOPRIM#BROMOCRIPTINE#rucaparib#DEXMEDETOMIDINE#MOXISYLYTE#5-(4-PHENYLBUTOXY)PSORALEN#DEXPROPRANOLOL#GRAVEOLINE#EDARAVONE#8-PHENYL THEOPHYLLINE#CIMETIDINE#TRIMETAZIDINE#DISULFIRAM#CLOTRIMAZOLE#CARBIMAZOLE#PROPOXYCAINE#DNDI1417025#MINOXIDIL#PHENYTOIN#PD-153035#CYPROTERONE#LANSOPRAZOLE SULFIDE#NSC-74429#SB-203186#CORYNANTHEINE#PD-81723#SIMVASTATIN#TRIAMCINOLONE#WAY-629#PYRIDOSTIGMINE#TCMDC-124224#6-BENZYLAMINOPURINE#HARMAN#EXISULIND#CIS-2,4,3',5'-TETRAMETHOXYSTILBENE#NIFEDIPINE#RO-194603#GR-113808#MITOMYCIN#MONOBENZONE#DAIDZEIN#LEUPRORELIN ACETATE#DES#theophylline#lansoprazole#imipramine#oxycodone#S-ETOMIDATE#MICONAZOLE#NSC-83217#SB-200646#CGP-54626#ZIDOVUDINE#ACACETIN#ZM-336372#E-DOXEPIN#SB-228357#SB-204741#LEUPROLIDE#5-AMINOISOQUINOLINE#O6-BENZYLGUANINE#PROCARBAZINE#KHELLIN#DOFETILIDE#NABUMETONE#SJ000191886#IBUDILAST#HYDRALAZINE#KETOCONAZOLE#SJ000173328#NARINGENIN#(S)-PROMETHAZINE#DICLOFENAC#CROMOLYN#PREDNISONE#SB-218795#2-AMINOETHOXYDIPHENYL BORATE#CI-218872#IMAZODAN#DIHYDREXIDINE#SILVER SULFADIAZINE#6-NITROQUIPAZINE#CLORGILINE#LUTEIN#ECHINACEA#CLONAZEPAM#tamoxifen#antipsychotics#xenobiotics#desmethyl olanzapine#NSC-133896#METHOXSALEN#CILOSTAZOL#MRS-1220#INAMRINONE#CLOFIBRATE#QUINIDINE#TCMDC-124059#NSC-116702#1-[2-(TRIFLUOROMETHYL)PHENYL]IMIDAZOLE#ALPROSTADIL#PHLORETIN#L-694247#LORECLEZOLE#METHOTREXATE#RAUWOLFIA SERPENTINA#ETAZOLATE#LEUCINE#RS-17053#PD-168,077#NSC-668394#CHLOROPHENYLPIPERAZINE#SALIRASIB#SULFAPHENAZOLE#METHYLDOPA#OCTADEC-17-YNOIC ACID#RUTAECARPINE#SB-215505#SR-2640#BUSULFAN#(S)-ALAPROCLATE#TYRPHOSTIN 23#AMIDATE#CARVEDILOL#MAO inhibitors#fentanyl#APOMORPHINE#ROXINDOLE#MEFENAMIC ACID#METYROSINE#TERAZOSIN#5-METHOXYTRYPTAMINE#L-741626#SJ000281118#NSC-24047#NEVIRAPINE#CY-208243#NS-1619#2,3-DIHYDROXY-6,7-DICHLOROQUINOXALINE#APIGENIN#6-CHLOROMELATONIN#EPIRIZOLE#FLUCONAZOLE#ZAPRINAST#PHENYL BIGUANIDE#SB-408124#LY-367265#STAVUDINE#NS-398#FINASTERIDE#NITROFURANTOIN#INDOMETHACIN#OMEPRAZOLE#TYRPHOSTIN 47#CAFFEINE#TYRPHOSTIN AG-112#LY-294002#CGP-7930#TYRPHOSTIN AG-1478#AMINOPURVALANOL#PROPANTHELINE#RIMCAZOLE#ELLIPTECINE#SULFADOXINE#SR-59230A#RO-106-9920#trifluoperazine#TYRPHOSTIN A9#MIDODRINE#ISOXSUPRINE#PURVALANOLA#clomipramine#PROPARACAINE#ECADOTRIL#7-NITROINDAZOLE#BERBERINE#INDINAVIR#PROGESTERONE#BUTAMBEN#NSC-176327#CLOBENPROPIT#ZOXAZOLAMINE#AMIODARONE#SJ000029642#FLUPHENAZINE#BENZYDAMINE#ALVERINE CITRATE#(S)-MIDODRINE#E-FLUPENTIXOL#TPCK#3-HYDROXYBENZYLHYDRAZINE DIHYDROCHLORIDE#PERHEXILINE#HYDROCOTARNINE#AG-490#5-MEO-DMT#AG-808#GR-103691#BUTYLATED HYDROXYTOLUENE#AZETIDINE-2,4-DICARBOXYLIC ACID#RIFAMPICIN#DNDI1417234#PD-98059#IMIPRAMINE#DIPHENHYDRAMINE#PHENANTHRIDIN-6(5H)-ONE#AZTREONAM#CORTICOSTEROIDS#CYTOKINES#PHENOBARBITAL#TACRINE#NCI-10777#MINOCYCLINE#IBUPROFEN"
ENSG00000140521,#KASANOSIN B#KASANOSIN A#Valproic Acid
ENSG00000140538,"#LAROTRECTINIB#GW441756X#Larotrectinib#PMID28270010-Compound-Figure24-b#PMID28270010-Compound-Figure5-1#3-amino-5-benzyl-substituted indazole derivative 1#TANDUTINIB#METHOTREXATE#ALTIRATINIB#TAMATINIB#SB-202190#CYC-116#NERVE GROWTH FACTOR#ILORASERTIB#SORAFENIB#TOZASERTIB#HESPERADIN#REPOTRECTINIB#DOVITINIB#LINIFANIB#ENTRECTINIB#RXDX 101#SP-600125#RG-1530#IFN#LESTAURTINIB#PMID28270010-Compound-Figure5-2#Altiratinib#PMID28270021-Compound-WO2015042088Example4#LAROTRECTINIB#Midostaurin#PD-0166285#Entrectinib#MK-2461#ENTRECTINIB#CENEGERMIN#Larotrectinib#AZD-6918#LESTAURTINIB#LOXO-101#PMID28270021-Compound-WO2016054807Example1#Pyrrolo[2,3-d]pyrimidine derivative 4#ETOPOSIDE#CRIZOTINIB#larotrectinib sulfate#GAMBOGIC AMIDE#ALISERTIB#DORAMAPIMOD#ALK/TRK INHIBITOR TSR-011#SELITRECTINIB#Larotrectinib#Cyclopenta[d]pyrimidine derivative 1#PMID28270010-Compound-Figure5-3#Azaindazole amide derivative 1#AST-487#CEP-2563#LAROTRECTINIB SULFATE#AZD-7451#PLX-7486#TALETRECTINIB#MLN-8054#GW632580X#SNS-314#THYROXINE#ENTRECTINIB#entrectinib"
ENSG00000140545,#TRIAB#BRE-3 90Y#MONOCLONAL ANTIBODY11D10 ANTI-IDIOTYPE VACCINE
ENSG00000140564,"#US9266828, E#US9266828, B#US9266828, C"
ENSG00000140650,#EBSELEN
ENSG00000140675,#DAPAGLIFLOZIN#TOFOGLIFLOZIN#YM-543#ERTUGLIFLOZIN#LX4211#EMPAGLIFLOZIN#SERGLIFLOZIN ETABONATE#DAPAGLIFLOZIN PROPYLENE GLYCOL#REMOGLIFLOZIN ETABONATE#BEXAGLIFLOZIN#GLUFOSFAMIDE#CANAGLIFLOZIN#HENAGLIFLOZIN#BI-10773#LICOGLIFLOZIN#SOTAGLIFLOZIN#IPRAGLIFLOZIN L-PROLINE#IPRAGLIFLOZIN#DAPAGLIFLOZIN#ISIS-SGLT2RX#CANAGLIFLOZIN#IPRAGLIFLOZIN
ENSG00000140678,#IL-1#PROTEASE INHIBITORS#PMA
ENSG00000140718,"#atenolol#ribavirin#azathioprine#interferon alfa-2b, recombinant#mercaptopurine#interferon alfa-2a, recombinant#hydrochlorothiazide#BISANTRENE"
ENSG00000140937,#RG6125
ENSG00000140945,#amphetamine#perphenazine
ENSG00000140988,#DORLIMOMAB ARITOX#MT-3724#ATALUREN#ELX-02#CYCLOHEXIMIDE#FGF3
ENSG00000140990,#METFORMIN HYDROCHLORIDE#NV-128#ME-344
ENSG00000140992,#CYC-116#RG-1530#TAMATINIB#TAE-684#AR-12#ALSTERPAULLONE#SOTRASTAURIN#DOVITINIB#PF-562271#TOZASERTIB#KENPAULLONE#CENISERTIB#ILORASERTIB#SP-600125#LY-2090314#CELECOXIB#GO-6976#AR-12#ALISERTIB#UCN-01#MLN-8054#DIMETHYLADENINE#GNF-PF-2301
ENSG00000141012,#Elosulfase alfa#Elosulfase#BMN-110#elosulfase alfa
ENSG00000141232,#STEROID HORMONE
ENSG00000141279,#CHR-2797#TOSEDOSTAT
ENSG00000141424,#LADIRATUZUMAB VEDOTIN#SGN LIV1A
ENSG00000141428,#quinidine#sotalol#ibutilide#dofetilide
ENSG00000141433,#PROPRANOLOL#ENZYME INHIBITOR#STREPTOZOTOCIN#ANTIPARASITIC
